id,base_product_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index,brand,wholesale_price
278,276,13481-19,A convenient accessory designed for cats ideal for everyday needs.,4.500,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/278.png,4.3,false,Carry Cage,276,Black Horse,3.200
279,276,MY-4,An essential accessory designed for cats easy to use and maintain.,5.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/279.png,4.8,false,Carry Cage,277,Black Horse,3.500
280,276,1001,A practical daily-use item for cats ideal for everyday needs.,5.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/280.jpeg,4.6,false,Carry Cage,278,Black Horse,3.500
281,276,BH - 3,A convenient daily-use item for cats ideal for everyday needs.,7.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/281.jpeg,4.0,false,Carry Cage,279,Black Horse,6.000
282,276,BH - 3 Open,A convenient daily-use item for cats ideal for everyday needs.,8.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/282.jpeg,4.5,false,Carry Cage,280,Black Horse,7.000
283,276,BH - 4,A convenient accessory designed for cats easy to use and maintain.,10.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/283.jpeg,3.8,false,Carry Cage,281,Black Horse,8.000
284,276,BH - 4 Open,A convenient daily-use item for cats easy to use and maintain.,11.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/284.jpeg,4.9,false,Carry Cage,282,Black Horse,9.000
285,276,Linus 80494,A convenient accessory designed for cats ideal for everyday needs.,10.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/285.jpeg,4.1,false,Carry Cage,283,Black Horse,7.500
286,276,HKX - 003,An essential accessory designed for cats ideal for everyday needs.,20.000,"[""cat"",""dog""]",accessories,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/286.jpeg,4.2,false,Carry Cage,284,Black Horse,15.000
287,287,Creamy Stick Chicken Salmon 14g,A balanced meal designed for dogs with chicken (14g) supports daily nutrition.,0.300,"[""dog""]",food,,g,14,chicken_salmon,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/287.png,4.3,false,Food,285,zolux,0.200
288,287,Creamy Stick Chicken 14g,A balanced nutrition made for dogs with chicken (14g) ideal for everyday feeding.,0.300,"[""dog""]",food,,g,14,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/288.png,3.9,false,Food,286,zolux,0.200
289,287,Creamy Stick Duck 14g,A high-quality food formulated for dogs with duck (14g) ideal for everyday feeding.,0.300,"[""dog""]",food,,g,14,duck,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/289.png,4.2,false,Food,287,zolux,0.200
290,290,Bestpet Chicken 400g,A high-quality food formulated for dogs with chicken (400g) helps maintain overall health.,0.500,"[""dog""]",food,,g,400.00,chicken,[],true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/64277b2e-cf67-4f04-ab3b-28f5ab52d1af/thumbnail-1768569880682.png,4.5,false,Food,288,Atlaspet,0.350
291,290,Bestpet Salmon 400g,A wholesome food formulated for dogs with salmon (400g) supports daily nutrition.,0.500,"[""dog""]",food,adult,g,400,salmon,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/b5524d4f-f4b8-47ea-8557-51e9c733b52e/thumbnail-1768569957316.png,4.0,false,Food,289,Atlaspet,0.350
292,290,Bestpet Beef 400g,A high-quality food formulated for dogs with beef (400g) helps maintain overall health.,0.500,"[""dog""]",food,adult,g,400,beef,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/aa5b4b9c-aa29-44aa-ae5b-700074e83d91/thumbnail-1768570006603.png,4.4,false,Food,290,Atlaspet,0.350
293,293,Classic Puppy 10Kg,A nutritious nutrition made for puppies (10kg) supports daily nutrition.,9.000,"[""dog""]",food,puppy,kg,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/293.jpeg,4.7,false,Food,291,Versele Laga,7.500
294,293,Classic Duo Krok 10Kg,A nutritious food formulated for dogs (10kg) supports daily nutrition.,8.500,"[""dog""]",food,adult,kg,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/294.png,4.5,false,Food,292,Versele Laga,7.000
295,293,Classic Adult Lamb & Rice 20kg,A wholesome nutrition made for adult pets with lamb (20kg) helps maintain overall health.,16.000,"[""dog""]",food,adult,kg,20,lamb,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/295.png,4.2,false,Food,293,Versele Laga,13.000
296,296,Happy Life 20kg,A balanced meal designed for dogs (20kg) supports daily nutrition.,17.000,"[""dog""]",food,adult,kg,20,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/296.png,4.9,false,Food,294,Versele Laga,15.500
297,297,Reflex Lamb & Rice & Vegetable 15kg,A high-quality meal designed for dogs with lamb (15kg) ideal for everyday feeding.,14.000,"[""dog""]",food,adult,kg,15,lamb,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/297.jpeg,3.7,false,Food,295,Lider,12.500
298,298,Happy Dog Maxi Adult 4kg,A wholesome nutrition made for adult pets (4kg) supports daily nutrition.,12.000,"[""dog""]",food,adult,kg,4,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/298.png,4.5,false,Food,296,Happy Dog,
299,298,Happy Dog Mini Adult Salmon & Rice 4kg,A high-quality food formulated for adult pets with salmon (4kg) supports daily nutrition.,12.000,"[""dog""]",food,adult,kg,4,salmon,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/299.jpeg,4.0,false,Food,297,Happy Dog,
300,298,Happy Dog Mini Puppy 10kg,A balanced nutrition made for puppies (10kg) helps maintain overall health.,26.000,"[""dog""]",food,puppy,kg,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/300.jpeg,4.2,false,Food,298,Happy Dog,
301,298,Happy Dog Puppy 15kg,A nutritious nutrition made for puppies (15kg) ideal for everyday feeding.,26.000,"[""dog""]",food,puppy,kg,15,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/301.jpeg,3.9,false,Food,299,Happy Dog,
302,298,Happy Dog Adult Lamb & Rice 15kg,A balanced nutrition made for adult pets with lamb (15kg) helps maintain overall health.,26.000,"[""dog""]",food,adult,kg,15,lamb,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/302.jpeg,3.9,false,Food,300,Happy Dog,22.000
303,298,Happy Dog Adult Beef & Rice 15kg,A nutritious food formulated for adult pets with beef (15kg) supports daily nutrition.,26.000,"[""dog""]",food,adult,kg,15,beef,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/303.jpeg,3.5,false,Food,301,Happy Dog,22.000
304,304,Royal Canin Adult Shih Tzu 85g*12,A high-quality nutrition made for adult pets (85g) supports daily nutrition.,10.500,"[""dog""]",food,adult,g,85,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/304.png,4.1,false,Food,302,Royal Canin,7.500
305,304,Royal Canin Maxi Puppy 140g*12,A wholesome meal designed for puppies (140g) helps maintain overall health.,12.000,"[""dog""]",food,puppy,g,140,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/305.jpeg,3.8,false,Food,303,Royal Canin,
306,304,Royal Canin Maxi Adult 140g*12,A balanced meal designed for adult pets (140g) ideal for everyday feeding.,12.000,"[""dog""]",food,adult,g,140,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/306.jpeg,3.8,false,Food,304,Royal Canin,
307,304,Royal Canin Medium Adult 140g*12,A wholesome nutrition made for adult pets (140g) supports daily nutrition.,12.000,"[""dog""]",food,adult,g,140,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/307.png,3.7,false,Food,305,Royal Canin,
308,308,Royal Canin Adult Shih Tzu 1.5kg,A high-quality meal designed for adult pets (1.5kg) helps maintain overall health.,12.500,"[""dog""]",food,adult,kg,1.5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/308.jpeg,4.6,false,Food,306,Royal Canin,9.000
309,308,Royal Canin Maxi Adult 10kg,A wholesome nutrition made for adult pets (10kg) helps maintain overall health.,27.000,"[""dog""]",food,adult,kg,10,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/309.png,3.7,false,Food,307,Royal Canin,
310,308,Royal Canin Maxi Adult 15kg,A nutritious meal designed for adult pets (15kg) ideal for everyday feeding.,35.000,"[""dog""]",food,adult,kg,15,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/310.png,3.8,false,Food,308,Royal Canin,
311,308,Royal Canin Maxi Starter 15kg,A nutritious food formulated for puppies (15kg) supports daily nutrition.,38.000,"[""dog""]",food,puppy,kg,15,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/311.jpeg,4.4,false,Food,309,Royal Canin,
312,312,Furrish Buzz 150ml,A reliable grooming product for dogs (150ml) keeps pets clean and fresh.,5.000,"[""dog""]",grooming,,ml,150,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/325.jpeg,4.1,false,Perfumes,310,Furrish,3.800
313,313,Bioline Puppy Shampoo 250ml,A gentle grooming product for puppies (250ml) supports coat and skin care.,3.500,"[""dog""]",grooming,puppy,ml,250,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/326.jpeg,4.3,false,Shampoo,311,Bioline,2.200
314,314,Beapher Puppy Pads,A premium hygiene solution for puppies supports coat and skin care.,5.000,"[""dog""]",grooming,puppy,piece,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/329.jpeg,4.9,false,Pad,312,Beapher,3.500
315,315,Beapher Top 10 Tablets,An effective health solution for dogs supports overall wellbeing.,4.500,"[""dog""]",health,,piece,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/330.jpeg,3.8,false,Vitamin,313,Beapher,3.000
317,317,Bioline Flea & Tick Spray 175ml,A premium grooming product for dogs (175ml) supports coat and skin care.,3.000,"[""dog""]",grooming,,ml,175,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/337.jpeg,4.6,false,Grooming,314,Bioline,2.000
318,318,Bioline Puppy Training 50ml,A gentle grooming product for puppies (50ml) supports coat and skin care.,2.500,"[""dog""]",grooming,puppy,ml,50,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/339.jpeg,4.3,false,Grooming,315,Bioline,1.500
319,319,QL-CH-003,A well-designed habitat suitable for fish provides comfort and safety.,13.000,"[""fish""]",habitat,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/352.jpeg,3.7,false,BETTA TANK,316,pufeit,10.000
320,320,BETTA TANK A35,A sturdy living space designed for fish provides comfort and safety.,1.500,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/353.jpeg,4.0,false,BETTA TANK,317,,0.800
321,320,BETTA TANK T3,A sturdy living space designed for fish creates a suitable environment.,3.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/354.jpeg,4.5,false,BETTA TANK,318,,2.500
322,320,BETTA TANK A31,A spacious living space designed for fish creates a suitable environment.,1.300,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/355.jpeg,3.9,false,BETTA TANK,319,,1.300
323,320,BETTA TANK WH886,A spacious habitat suitable for fish creates a suitable environment.,2.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/356.jpeg,4.7,false,BETTA TANK,320,,1.500
324,319,plastic tank vv20,A spacious living space designed for fish creates a suitable environment.,13.000,"[""fish""]",habitat,,,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/357.jpeg,4.5,false,BETTA TANK,321,,10.000
325,319,acrylic mini tank vv21,A spacious habitat suitable for fish creates a suitable environment.,15.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/358.jpeg,4.7,false,BETTA TANK,322,,10.000
326,319,nano tank ql-tk-02,A spacious living space designed for fish provides comfort and safety.,13.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/359.jpeg,3.6,false,BETTA TANK,323,,10.000
327,320,BETTA TANK T1. S,A well-designed living space designed for fish provides comfort and safety.,1.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/360.jpeg,4.9,false,BETTA TANK,324,,0.600
328,328,BETTA TANK 41,A spacious living space designed for fish creates a suitable environment.,15.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/361.jpeg,4.7,false,BETTA TANK,325,,10.000
329,329,GLASS BOWL 3 INCH,A sturdy habitat suitable for fish (3inch) creates a suitable environment.,0.800,"[""fish""]",habitat,,inch,3,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/362.jpeg,4.8,false,BETTA TANK,326,,
330,328,BETTA TANK PK2 (2),A spacious habitat suitable for fish provides comfort and safety.,8.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/363.jpeg,4.4,false,BETTA TANK,327,,6.500
331,328,BETTA TANK PK (2),A spacious habitat suitable for fish creates a suitable environment.,12.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/364.jpeg,3.6,false,BETTA TANK,328,,8.500
332,332,DOPHIN BETTA TANK BT105,A well-designed habitat suitable for fish creates a suitable environment.,1.300,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/365.jpeg,4.4,false,BETTA TANK,329,DOPHIN,0.900
333,328,BETTA BOX H1010,A well-designed living space designed for fish provides comfort and safety.,2.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/366.jpeg,3.6,false,BETTA TANK,330,,1.300
334,328,BETTA BOX H2010,A sturdy habitat suitable for fish provides comfort and safety.,2.500,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/367.jpeg,3.5,false,BETTA TANK,331,,1.800
335,328,ACRYLIC BETTA TANK B1010,A sturdy habitat suitable for fish creates a suitable environment.,2.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/368.jpeg,4.1,false,BETTA TANK,332,,1.700
336,328,ACRYLIC BETTA TANK B1810,A spacious habitat suitable for fish creates a suitable environment.,3.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/369.jpeg,3.6,false,BETTA TANK,333,baojiate,2.200
337,328,ACRYLIC BETTA TANK B2709,A sturdy living space designed for fish provides comfort and safety.,3.800,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/370.jpeg,4.0,false,BETTA TANK,334,baojiate,3.200
338,328,ACRYLIC BETTA TANK B4509,A spacious habitat suitable for fish provides comfort and safety.,4.800,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/371.jpeg,4.5,false,BETTA TANK,335,baojiate,4.000
339,328,ACRYLIC BETTA TANK B5409,A spacious living space designed for fish creates a suitable environment.,7.000,"[""fish""]",habitat,,model,,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/372.jpeg,4.2,false,BETTA TANK,336,baojiate,6.000
